csv_file,session_label,fall_ts_ms,split,source,notes
csib_ESP32_Human_U19_Nonfall_E22_ESP32_154000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U19_Nonfall_E22_ESP32_155000.csv,NORMAL,,train,public,csibench;ESP32;U19;E22;Hard
csib_ESP32_Human_U21_Fall_E22_ESP32_211000.csv,FALL,1703660001000;1703660002500;1703660004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_212000.csv,FALL,1703670001000;1703670002500;1703670004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_213000.csv,FALL,1703680001000;1703680002500;1703680004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_214000.csv,FALL,1703690001000;1703690002500;1703690004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_215000.csv,FALL,1703700001000;1703700002500;1703700004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_216000.csv,FALL,1703710001000;1703710002500;1703710004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_217000.csv,FALL,1703720001000;1703720002500;1703720004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_218000.csv,FALL,1703730001000;1703730002500;1703730004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_219000.csv,FALL,1703740001000;1703740002500;1703740004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_220000.csv,FALL,1703750001000;1703750002500;1703750004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_221000.csv,FALL,1703760001000;1703760002500;1703760004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_222000.csv,FALL,1703770001000;1703770002500;1703770004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_223000.csv,FALL,1703780001000;1703780002500;1703780004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_224000.csv,FALL,1703790001000;1703790002500;1703790004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_225000.csv,FALL,1703800001000;1703800002500;1703800004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_226000.csv,FALL,1703810001000;1703810002500;1703810004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_227000.csv,FALL,1703820001000;1703820002500;1703820004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_228000.csv,FALL,1703830001000;1703830002500;1703830004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_229000.csv,FALL,1703840001000;1703840002500;1703840004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_230000.csv,FALL,1703850001000;1703850002500;1703850004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_231000.csv,FALL,1703860001000;1703860002500;1703860004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_232000.csv,FALL,1703870001000;1703870002500;1703870004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_233000.csv,FALL,1703880001000;1703880002500;1703880004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_234000.csv,FALL,1703890001000;1703890002500;1703890004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_235000.csv,FALL,1703900001000;1703900002500;1703900004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_236000.csv,FALL,1703910001000;1703910002500;1703910004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_237000.csv,FALL,1703920001000;1703920002500;1703920004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_238000.csv,FALL,1703930001000;1703930002500;1703930004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_239000.csv,FALL,1703940001000;1703940002500;1703940004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_240000.csv,FALL,1703950001000;1703950002500;1703950004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_241000.csv,FALL,1703960001000;1703960002500;1703960004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_242000.csv,FALL,1703970001000;1703970002500;1703970004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_243000.csv,FALL,1703980001000;1703980002500;1703980004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_244000.csv,FALL,1703990001000;1703990002500;1703990004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_245000.csv,FALL,1704000001000;1704000002500;1704000004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_246000.csv,FALL,1704010001000;1704010002500;1704010004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_247000.csv,FALL,1704020001000;1704020002500;1704020004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_248000.csv,FALL,1704030001000;1704030002500;1704030004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_249000.csv,FALL,1704040001000;1704040002500;1704040004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Fall_E22_ESP32_250000.csv,FALL,1704050001000;1704050002500;1704050004000,train,public,csibench;ESP32;U21;E22;Hard;seg_cover(3)
csib_ESP32_Human_U21_Nonfall_E22_ESP32_156000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_157000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_158000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_159000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_160000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_161000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_162000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_163000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_164000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_165000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_166000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_167000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_168000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_169000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_170000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_171000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_172000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_173000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_174000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_175000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_176000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_177000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_178000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_179000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_180000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_181000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_182000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_183000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_184000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_185000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_186000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_187000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_188000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_189000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_190000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_191000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_192000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_193000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_194000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U21_Nonfall_E22_ESP32_195000.csv,NORMAL,,train,public,csibench;ESP32;U21;E22;Hard
csib_ESP32_Human_U22_Fall_E22_ESP32_251000.csv,FALL,1704460001000;1704460002500;1704460004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_252000.csv,FALL,1704470001000;1704470002500;1704470004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_253000.csv,FALL,1704480001000;1704480002500;1704480004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_254000.csv,FALL,1704490001000;1704490002500;1704490004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_255000.csv,FALL,1704500001000;1704500002500;1704500004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_256000.csv,FALL,1704510001000;1704510002500;1704510004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_257000.csv,FALL,1704520001000;1704520002500;1704520004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_258000.csv,FALL,1704530001000;1704530002500;1704530004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_259000.csv,FALL,1704540001000;1704540002500;1704540004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_260000.csv,FALL,1704550001000;1704550002500;1704550004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_261000.csv,FALL,1704560001000;1704560002500;1704560004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_262000.csv,FALL,1704570001000;1704570002500;1704570004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_263000.csv,FALL,1704580001000;1704580002500;1704580004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_264000.csv,FALL,1704590001000;1704590002500;1704590004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_265000.csv,FALL,1704600001000;1704600002500;1704600004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_266000.csv,FALL,1704610001000;1704610002500;1704610004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_267000.csv,FALL,1704620001000;1704620002500;1704620004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_268000.csv,FALL,1704630001000;1704630002500;1704630004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_269000.csv,FALL,1704640001000;1704640002500;1704640004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_270000.csv,FALL,1704650001000;1704650002500;1704650004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_271000.csv,FALL,1704660001000;1704660002500;1704660004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_272000.csv,FALL,1704670001000;1704670002500;1704670004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_273000.csv,FALL,1704680001000;1704680002500;1704680004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_274000.csv,FALL,1704690001000;1704690002500;1704690004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_275000.csv,FALL,1704700001000;1704700002500;1704700004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_276000.csv,FALL,1704710001000;1704710002500;1704710004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Fall_E22_ESP32_277000.csv,FALL,1704720001000;1704720002500;1704720004000,train,public,csibench;ESP32;U22;E22;Hard;seg_cover(3)
csib_ESP32_Human_U22_Nonfall_E22_ESP32_196000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_197000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_198000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_199000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_200000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_201000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_202000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_203000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_204000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_205000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_206000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_207000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_208000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_209000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_210000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_211000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_212000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_213000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_214000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_215000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_216000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_ESP32_Human_U22_Nonfall_E22_ESP32_217000.csv,NORMAL,,train,public,csibench;ESP32;U22;E22;Hard
csib_HP_Human_U11_Nonfall_E21_HP_1017000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U06_Fall_E24_HP_688000.csv,FALL,1704960001000;1704960002500;1704960004000,train,public,csibench;HP;U06;E24;Easy;seg_cover(3)
csib_HP_Human_U11_Fall_E24_HP_594000.csv,FALL,1704970001000;1704970002500;1704970004000,train,public,csibench;HP;U11;E24;Easy;seg_cover(3)
csib_HP_Human_U11_Nonfall_E25_HP_11362000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U11_Nonfall_E25_HP_11366000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U11_Fall_E21_HP_1981000.csv,FALL,1705000001000;1705000002500;1705000004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U11_Nonfall_E24_HP_125000.csv,NORMAL,,train,public,csibench;HP;U11;E24;Easy
csib_HP_Human_U11_Nonfall_E25_HP_11391000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U09_Fall_E23_HP_2387000.csv,FALL,1705030001000;1705030002500;1705030004000,train,public,csibench;HP;U09;E23;Easy;seg_cover(3)
csib_HP_Human_U14_Fall_E23_HP_3108000.csv,FALL,1705040001000;1705040002500;1705040004000,train,public,csibench;HP;U14;E23;Easy;seg_cover(3)
csib_HP_Human_U16_Nonfall_E23_HP_7867000.csv,NORMAL,,train,public,csibench;HP;U16;E23;Easy
csib_HP_Human_U11_Fall_E24_HP_1110000.csv,FALL,1705060001000;1705060002500;1705060004000,train,public,csibench;HP;U11;E24;Easy;seg_cover(3)
csib_HP_Human_U11_Fall_E25_HP_71000.csv,FALL,1705070001000;1705070002500;1705070004000,train,public,csibench;HP;U11;E25;Medium;seg_cover(3)
csib_HP_Human_U11_Fall_E24_HP_583000.csv,FALL,1705080001000;1705080002500;1705080004000,train,public,csibench;HP;U11;E24;Easy;seg_cover(3)
csib_HP_Human_U10_Fall_E23_HP_2551000.csv,FALL,1705090001000;1705090002500;1705090004000,train,public,csibench;HP;U10;E23;Easy;seg_cover(3)
csib_HP_Human_U11_Nonfall_E24_HP_169000.csv,NORMAL,,train,public,csibench;HP;U11;E24;Easy
csib_HP_Human_U11_Nonfall_E25_HP_11392000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U21_Nonfall_E24_HP_502000.csv,NORMAL,,train,public,csibench;HP;U21;E24;Easy
csib_HP_Human_U10_Fall_E23_HP_2555000.csv,FALL,1705130001000;1705130002500;1705130004000,train,public,csibench;HP;U10;E23;Easy;seg_cover(3)
csib_HP_Human_U11_Fall_E21_HP_1541000.csv,FALL,1705140001000;1705140002500;1705140004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U14_Nonfall_E23_HP_6449000.csv,NORMAL,,train,public,csibench;HP;U14;E23;Easy
csib_HP_Human_U06_Nonfall_E24_HP_333000.csv,NORMAL,,train,public,csibench;HP;U06;E24;Easy
csib_HP_Human_U21_Nonfall_E23_HP_10562000.csv,NORMAL,,train,public,csibench;HP;U21;E23;Easy
csib_HP_Human_U11_Nonfall_E21_HP_1264000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U11_Fall_E21_HP_1764000.csv,FALL,1705190001000;1705190002500;1705190004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U11_Nonfall_E25_HP_11370000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U11_Fall_E21_HP_2002000.csv,FALL,1705210001000;1705210002500;1705210004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U21_Nonfall_E24_HP_541000.csv,NORMAL,,train,public,csibench;HP;U21;E24;Easy
csib_HP_Human_U11_Nonfall_E21_HP_1239000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U17_Nonfall_E23_HP_8901000.csv,NORMAL,,train,public,csibench;HP;U17;E23;Easy
csib_HP_Human_U11_Fall_E25_HP_123000.csv,FALL,1705250001000;1705250002500;1705250004000,train,public,csibench;HP;U11;E25;Medium;seg_cover(3)
csib_HP_Human_U11_Nonfall_E21_HP_1026000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U11_Nonfall_E21_HP_1065000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U17_Nonfall_E23_HP_9111000.csv,NORMAL,,train,public,csibench;HP;U17;E23;Easy
csib_HP_Human_U11_Nonfall_E24_HP_151000.csv,NORMAL,,train,public,csibench;HP;U11;E24;Easy
csib_HP_Human_U11_Nonfall_E25_HP_11389000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U11_Fall_E24_HP_576000.csv,FALL,1705310001000;1705310002500;1705310004000,train,public,csibench;HP;U11;E24;Easy;seg_cover(3)
csib_HP_Human_U11_Nonfall_E25_HP_11377000.csv,NORMAL,,train,public,csibench;HP;U11;E25;Medium
csib_HP_Human_U11_Nonfall_E24_HP_160000.csv,NORMAL,,train,public,csibench;HP;U11;E24;Easy
csib_HP_Human_U16_Nonfall_E23_HP_7696000.csv,NORMAL,,train,public,csibench;HP;U16;E23;Easy
csib_HP_Human_U22_Nonfall_E24_HP_782000.csv,NORMAL,,train,public,csibench;HP;U22;E24;Easy
csib_HP_Human_U11_Fall_E21_HP_1969000.csv,FALL,1705360001000;1705360002500;1705360004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U11_Fall_E25_HP_135000.csv,FALL,1705370001000;1705370002500;1705370004000,train,public,csibench;HP;U11;E25;Medium;seg_cover(3)
csib_HP_Human_U13_Nonfall_E23_HP_5196000.csv,NORMAL,,train,public,csibench;HP;U13;E23;Easy
csib_HP_Human_U11_Nonfall_E21_HP_897000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U11_Fall_E21_HP_1774000.csv,FALL,1705400001000;1705400002500;1705400004000,train,public,csibench;HP;U11;E21;Easy;seg_cover(3)
csib_HP_Human_U16_Nonfall_E23_HP_7545000.csv,NORMAL,,train,public,csibench;HP;U16;E23;Easy
csib_HP_Human_U06_Nonfall_E24_HP_314000.csv,NORMAL,,train,public,csibench;HP;U06;E24;Easy
csib_HP_Human_U11_Fall_E25_HP_236000.csv,FALL,1705430001000;1705430002500;1705430004000,train,public,csibench;HP;U11;E25;Medium;seg_cover(3)
csib_HP_Human_U11_Nonfall_E21_HP_913000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
csib_HP_Human_U21_Nonfall_E24_HP_536000.csv,NORMAL,,train,public,csibench;HP;U21;E24;Easy
csib_HP_Human_U17_Fall_E23_HP_3491000.csv,FALL,1705460001000;1705460002500;1705460004000,train,public,csibench;HP;U17;E23;Easy;seg_cover(3)
csib_HP_Human_U06_Nonfall_E24_HP_348000.csv,NORMAL,,train,public,csibench;HP;U06;E24;Easy
csib_HP_Human_U21_Fall_E23_HP_3703000.csv,FALL,1705480001000;1705480002500;1705480004000,train,public,csibench;HP;U21;E23;Easy;seg_cover(3)
csib_HP_Human_U17_Fall_E23_HP_3524000.csv,FALL,1705490001000;1705490002500;1705490004000,train,public,csibench;HP;U17;E23;Easy;seg_cover(3)
csib_HP_Human_U07_Fall_E21_HP_2218000.csv,FALL,1705500001000;1705500002500;1705500004000,train,public,csibench;HP;U07;E21;Easy;seg_cover(3)
csib_HP_Human_U21_Nonfall_E24_HP_544000.csv,NORMAL,,train,public,csibench;HP;U21;E24;Easy
csib_HP_Human_U11_Fall_E23_HP_2749000.csv,FALL,1705520001000;1705520002500;1705520004000,train,public,csibench;HP;U11;E23;Easy;seg_cover(3)
csib_HP_Human_U21_Nonfall_E23_HP_10606000.csv,NORMAL,,train,public,csibench;HP;U21;E23;Easy
csib_HP_Human_U21_Nonfall_E24_HP_523000.csv,NORMAL,,train,public,csibench;HP;U21;E24;Easy
csib_HP_Human_U11_Nonfall_E21_HP_891000.csv,NORMAL,,train,public,csibench;HP;U11;E21;Easy
